,PID,TID,Timestamp,Channel,CPU,Event type,Contents,Trace Packet Header,Packet Context,Stream Context,Event Context,Prio,Source
289,817.0,1192.0,19:40:16.339 503 871,my-kernel-channel_0,0,syscall_exit_futex,"ret=0, uaddr=79298024, uaddr2=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""node"", context._pid=817, context._tid=1192","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""node"", pid=817, tid=1192]",,20.0,[kernel/futex.c:0]
290,817.0,1192.0,19:40:16.339 507 953,my-kernel-channel_0,0,syscall_entry_futex,"uaddr=79297920, op=129, val=1, utime=0, uaddr2=0, val3=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""node"", context._pid=817, context._tid=1192","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""node"", pid=817, tid=1192]",,20.0,[kernel/futex.c:0]
291,817.0,1192.0,19:40:16.339 508 661,my-kernel-channel_0,0,syscall_exit_futex,"ret=0, uaddr=79297920, uaddr2=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""node"", context._pid=817, context._tid=1192","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""node"", pid=817, tid=1192]",,20.0,[kernel/futex.c:0]
292,817.0,1192.0,19:40:16.339 510 128,my-kernel-channel_0,0,syscall_entry_unknown,"id=332, args=[37, 40761128, 4096, 4095, 140461326982016, 140461326982288], context.packet_seq_num=0, context.cpu_id=0, context._procname=""node"", context._pid=817, context._tid=1192","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""node"", pid=817, tid=1192]",,20.0,[unknown/unknown:0]
293,817.0,1192.0,19:40:16.339 514 581,my-kernel-channel_0,0,syscall_exit_unknown,"id=332, ret=0, args=[37, 40761128, 4096, 4095, 140461326982016, 140461326982288], context.packet_seq_num=0, context.cpu_id=0, context._procname=""node"", context._pid=817, context._tid=1192","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""node"", pid=817, tid=1192]",,20.0,[unknown/unknown:0]
294,817.0,1191.0,19:40:16.339 528 508,my-kernel-channel_1,1,syscall_exit_futex,"ret=0, uaddr=79298024, uaddr2=0, context.packet_seq_num=0, context.cpu_id=1, context._procname=""node"", context._pid=817, context._tid=1191","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061303363927, timestamp_end=12032520491955, content_size=403264288, packet_size=403275776, packet_seq_num=0, events_discarded=0, cpu_id=1]","[procname=""node"", pid=817, tid=1191]",,20.0,[kernel/futex.c:0]
295,817.0,1191.0,19:40:16.339 532 238,my-kernel-channel_1,1,syscall_entry_futex,"uaddr=79297920, op=129, val=1, utime=0, uaddr2=0, val3=0, context.packet_seq_num=0, context.cpu_id=1, context._procname=""node"", context._pid=817, context._tid=1191","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061303363927, timestamp_end=12032520491955, content_size=403264288, packet_size=403275776, packet_seq_num=0, events_discarded=0, cpu_id=1]","[procname=""node"", pid=817, tid=1191]",,20.0,[kernel/futex.c:0]
296,817.0,1191.0,19:40:16.339 532 920,my-kernel-channel_1,1,syscall_exit_futex,"ret=0, uaddr=79297920, uaddr2=0, context.packet_seq_num=0, context.cpu_id=1, context._procname=""node"", context._pid=817, context._tid=1191","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061303363927, timestamp_end=12032520491955, content_size=403264288, packet_size=403275776, packet_seq_num=0, events_discarded=0, cpu_id=1]","[procname=""node"", pid=817, tid=1191]",,20.0,[kernel/futex.c:0]
297,817.0,1191.0,19:40:16.339 533 570,my-kernel-channel_1,1,syscall_entry_futex,"uaddr=79298028, op=393, val=0, utime=0, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=1, context._procname=""node"", context._pid=817, context._tid=1191","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061303363927, timestamp_end=12032520491955, content_size=403264288, packet_size=403275776, packet_seq_num=0, events_discarded=0, cpu_id=1]","[procname=""node"", pid=817, tid=1191]",,20.0,[kernel/futex.c:0]
298,817.0,1193.0,19:40:16.339 798 597,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=79298024, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""node"", context._pid=817, context._tid=1193","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""node"", pid=817, tid=1193]",,20.0,[kernel/futex.c:0]
299,817.0,1191.0,19:40:16.340 108 673,my-kernel-channel_1,1,syscall_exit_futex,"ret=0, uaddr=79298028, uaddr2=0, context.packet_seq_num=0, context.cpu_id=1, context._procname=""node"", context._pid=817, context._tid=1191","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061303363927, timestamp_end=12032520491955, content_size=403264288, packet_size=403275776, packet_seq_num=0, events_discarded=0, cpu_id=1]","[procname=""node"", pid=817, tid=1191]",,20.0,[kernel/futex.c:0]
300,1133.0,1342.0,19:40:16.480 779 855,my-kernel-channel_0,0,syscall_exit_futex,"ret=0, uaddr=139850510528348, uaddr2=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1342","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""elasticsearch[e"", pid=1133, tid=1342]",,20.0,[kernel/futex.c:0]
301,1133.0,1342.0,19:40:16.480 797 612,my-kernel-channel_0,0,syscall_entry_futex,"uaddr=139850510528264, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=0, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1342","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""elasticsearch[e"", pid=1133, tid=1342]",,20.0,[kernel/futex.c:0]
302,1133.0,1342.0,19:40:16.480 801 909,my-kernel-channel_0,0,syscall_exit_futex,"ret=0, uaddr=139850510528264, uaddr2=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1342","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""elasticsearch[e"", pid=1133, tid=1342]",,20.0,[kernel/futex.c:0]
303,1133.0,1342.0,19:40:16.480 999 669,my-kernel-channel_0,0,syscall_entry_pwrite64,"fd=600, buf=139848564441664, count=88, pos=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1342","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""elasticsearch[e"", pid=1133, tid=1342]",,20.0,[fs/read_write.c:0]
304,1133.0,1342.0,19:40:16.481 046 989,my-kernel-channel_0,0,syscall_exit_pwrite64,"ret=88, context.packet_seq_num=0, context.cpu_id=0, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1342","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""elasticsearch[e"", pid=1133, tid=1342]",,20.0,[fs/read_write.c:0]
305,1133.0,1333.0,19:40:16.543 687 086,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=139848497550152, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1333","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1333]",,20.0,[kernel/futex.c:0]
306,1133.0,1333.0,19:40:16.543 704 987,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139848497550072, op=129, val=1, utime=0, uaddr2=0, val3=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1333","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1333]",,20.0,[kernel/futex.c:0]
307,1133.0,1333.0,19:40:16.543 708 776,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=139848497550072, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1333","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1333]",,20.0,[kernel/futex.c:0]
308,1133.0,1333.0,19:40:16.544 222 880,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139849705209004, op=129, val=1, utime=0, uaddr2=139849705208960, val3=1275083936, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1333","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1333]",,20.0,[kernel/futex.c:0]
309,1133.0,1333.0,19:40:16.544 254 740,my-kernel-channel_10,10,syscall_exit_futex,"ret=1, uaddr=139849705209004, uaddr2=139849705208960, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1333","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1333]",,20.0,[kernel/futex.c:0]
310,1133.0,1373.0,19:40:16.544 389 060,my-kernel-channel_3,3,syscall_exit_futex,"ret=0, uaddr=139849705209004, uaddr2=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1373","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=1373]",,20.0,[kernel/futex.c:0]
311,1133.0,1373.0,19:40:16.544 406 645,my-kernel-channel_3,3,syscall_entry_futex,"uaddr=139849705208920, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1373","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=1373]",,20.0,[kernel/futex.c:0]
312,1133.0,1373.0,19:40:16.544 410 349,my-kernel-channel_3,3,syscall_exit_futex,"ret=0, uaddr=139849705208920, uaddr2=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1373","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=1373]",,20.0,[kernel/futex.c:0]
313,1133.0,1373.0,19:40:16.544 499 992,my-kernel-channel_3,3,syscall_entry_lseek,"fd=586, offset=0, whence=1, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1373","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=1373]",,20.0,[fs/read_write.c:0]
314,1133.0,1373.0,19:40:16.544 508 531,my-kernel-channel_3,3,syscall_exit_lseek,"ret=6489, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1373","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=1373]",,20.0,[fs/read_write.c:0]
315,1133.0,2230.0,19:40:16.629 083 688,my-kernel-channel_3,3,syscall_exit_futex,"ret=0, uaddr=139850980278152, uaddr2=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2230","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=2230]",,20.0,[kernel/futex.c:0]
316,1133.0,2230.0,19:40:16.629 095 498,my-kernel-channel_3,3,syscall_entry_futex,"uaddr=139850980278072, op=129, val=1, utime=0, uaddr2=0, val3=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2230","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=2230]",,20.0,[kernel/futex.c:0]
317,1133.0,2230.0,19:40:16.629 098 177,my-kernel-channel_3,3,syscall_exit_futex,"ret=0, uaddr=139850980278072, uaddr2=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2230","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=2230]",,20.0,[kernel/futex.c:0]
318,1133.0,2230.0,19:40:16.629 139 973,my-kernel-channel_3,3,syscall_entry_futex,"uaddr=139850980278156, op=137, val=0, utime=139852024620560, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=3, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2230","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""elasticsearch[e"", pid=1133, tid=2230]",,20.0,[kernel/futex.c:0]
319,1133.0,2374.0,19:40:16.629 147 480,my-kernel-channel_5,5,syscall_exit_futex,"ret=0, uaddr=139850980573484, uaddr2=0, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2374","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=2374]",,20.0,[kernel/futex.c:0]
320,1133.0,2374.0,19:40:16.629 162 696,my-kernel-channel_5,5,syscall_entry_futex,"uaddr=139850980573400, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2374","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=2374]",,20.0,[kernel/futex.c:0]
321,1133.0,2374.0,19:40:16.629 166 099,my-kernel-channel_5,5,syscall_exit_futex,"ret=0, uaddr=139850980573400, uaddr2=0, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2374","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=2374]",,20.0,[kernel/futex.c:0]
322,1133.0,2374.0,19:40:16.629 212 075,my-kernel-channel_5,5,syscall_entry_futex,"uaddr=139850980573480, op=137, val=0, utime=139852027766416, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=5, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=2374","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""elasticsearch[e"", pid=1133, tid=2374]",,20.0,[kernel/futex.c:0]
323,1133.0,1157.0,19:40:16.818 939 698,my-kernel-channel_3,3,syscall_exit_futex,"ret=-110, uaddr=139853933220284, uaddr2=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""C1 CompilerThre"", context._pid=1133, context._tid=1157","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""C1 CompilerThre"", pid=1133, tid=1157]",,20.0,[kernel/futex.c:0]
324,1133.0,1157.0,19:40:16.818 963 378,my-kernel-channel_3,3,syscall_entry_futex,"uaddr=139853933220200, op=129, val=1, utime=0, uaddr2=139853938937776, val3=4294967294, context.packet_seq_num=0, context.cpu_id=3, context._procname=""C1 CompilerThre"", context._pid=1133, context._tid=1157","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""C1 CompilerThre"", pid=1133, tid=1157]",,20.0,[kernel/futex.c:0]
325,1133.0,1157.0,19:40:16.818 966 012,my-kernel-channel_3,3,syscall_exit_futex,"ret=0, uaddr=139853933220200, uaddr2=139853938937776, context.packet_seq_num=0, context.cpu_id=3, context._procname=""C1 CompilerThre"", context._pid=1133, context._tid=1157","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""C1 CompilerThre"", pid=1133, tid=1157]",,20.0,[kernel/futex.c:0]
326,1133.0,1157.0,19:40:16.818 968 658,my-kernel-channel_3,3,syscall_entry_futex,"uaddr=139853933220284, op=137, val=0, utime=139852049804032, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=3, context._procname=""C1 CompilerThre"", context._pid=1133, context._tid=1157","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""C1 CompilerThre"", pid=1133, tid=1157]",,20.0,[kernel/futex.c:0]
327,1133.0,1323.0,19:40:16.826 131 786,my-kernel-channel_7,7,syscall_exit_futex,"ret=0, uaddr=139848698584028, uaddr2=0, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1323","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1323]",,20.0,[kernel/futex.c:0]
328,1133.0,1323.0,19:40:16.826 135 513,my-kernel-channel_7,7,syscall_entry_futex,"uaddr=139848698583944, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1323","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1323]",,20.0,[kernel/futex.c:0]
329,1133.0,1323.0,19:40:16.826 136 272,my-kernel-channel_7,7,syscall_exit_futex,"ret=0, uaddr=139848698583944, uaddr2=0, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1323","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1323]",,20.0,[kernel/futex.c:0]
330,1133.0,1323.0,19:40:16.826 150 691,my-kernel-channel_7,7,syscall_entry_futex,"uaddr=139848698584024, op=137, val=0, utime=139847920784912, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1323","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1323]",,20.0,[kernel/futex.c:0]
331,1133.0,1321.0,19:40:16.826 154 734,my-kernel-channel_7,7,syscall_exit_futex,"ret=0, uaddr=139848363070316, uaddr2=0, context.packet_seq_num=0, context.cpu_id=7, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1321","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061560688338, timestamp_end=12032520542532, content_size=259127120, packet_size=259129344, packet_seq_num=0, events_discarded=0, cpu_id=7]","[procname=""elasticsearch[e"", pid=1133, tid=1321]",,20.0,[kernel/futex.c:0]
